city_id,zone_id,date,pm25,pm10,no2,pollution_trend_3days,humidity,wind_speed,rainfall_last_3_days,water_quality_index,reservoir_level,violations_last_7_days,avg_violation_severity,repeat_offender_rate,population_density,industrial_density,green_cover_percentage,drainage_quality_index,social_vulnerability_index,risk_score,pm25_lag1,pm25_lag2,pm25_lag3,risk_score_lag1,risk_score_lag2,risk_score_lag3,violations_last_7_days_lag1,violations_last_7_days_lag2,violations_last_7_days_lag3,pm25_7day_avg,pm25_t1,risk_t1,pm25_t3,risk_t3,pm25_t7,risk_t7,high_risk_zone
Delhi,South_Delhi,2025-01-15,179,278,63,-1,62,5,7,41,40,6,4.8,0.77,8301,0.59,18,0.5,0.61,23.32,141.0,132.0,121.0,24.2,19.1,19.02,11.0,0.0,6.0,134.71428571428572,101.0,18.94,169.0,22.62,212.0,22.38,0
Delhi,South_Delhi,2025-01-16,101,273,34,0,70,1,6,61,79,4,3.51,0.7,11759,0.89,20,0.39,0.66,18.94,179.0,141.0,132.0,23.32,24.2,19.1,6.0,11.0,0.0,134.85714285714286,136.0,23.2,131.0,20.66,131.0,19.74,0
Delhi,South_Delhi,2025-01-17,136,291,33,0,81,4,2,74,36,9,3.18,0.2,14772,0.64,7,0.37,0.66,23.2,101.0,179.0,141.0,18.94,23.32,24.2,4.0,6.0,11.0,142.71428571428572,169.0,22.62,150.0,19.54,96.0,16.82,0
Delhi,South_Delhi,2025-01-18,169,233,39,0,51,7,6,40,52,11,2.58,0.38,15197,0.62,8,0.7,0.39,22.62,136.0,101.0,179.0,23.2,18.94,23.32,9.0,4.0,6.0,139.85714285714286,131.0,20.66,141.0,21.06,148.0,24.16,0
Delhi,South_Delhi,2025-01-19,131,192,68,0,76,6,10,68,54,7,3.82,0.54,9443,0.72,15,0.67,0.67,20.66,169.0,136.0,101.0,22.62,23.2,18.94,11.0,9.0,4.0,141.28571428571428,150.0,19.54,212.0,22.38,127.0,17.5,0
Delhi,South_Delhi,2025-01-20,150,272,50,-1,74,4,0,58,49,2,2.2,0.36,10760,0.47,22,0.6,0.53,19.54,131.0,169.0,136.0,20.66,22.62,23.2,7.0,11.0,9.0,143.85714285714286,141.0,21.06,131.0,19.74,87.0,18.94,0
Delhi,South_Delhi,2025-01-21,141,284,53,0,84,4,8,76,40,1,2.02,0.75,8469,0.3,19,0.74,0.84,21.06,150.0,131.0,169.0,19.54,20.66,22.62,2.0,7.0,11.0,143.85714285714286,212.0,22.38,96.0,16.82,196.0,21.48,0
Delhi,South_Delhi,2025-01-22,212,185,51,1,65,3,7,64,44,7,3.78,0.21,14026,0.52,29,0.35,0.59,22.38,141.0,150.0,131.0,21.06,19.54,20.66,1.0,2.0,7.0,148.57142857142858,131.0,19.74,148.0,24.16,158.0,22.46,0
Delhi,South_Delhi,2025-01-23,131,190,30,-1,40,2,9,65,70,10,3.77,0.32,14133,0.71,6,0.53,0.39,19.74,212.0,141.0,150.0,22.38,21.06,19.54,7.0,1.0,2.0,152.85714285714286,96.0,16.82,127.0,17.5,136.0,19.2,0
Delhi,South_Delhi,2025-01-24,96,199,41,-1,66,2,6,58,48,2,2.22,0.52,15241,0.49,16,0.75,0.67,16.82,131.0,212.0,141.0,19.74,22.38,21.06,10.0,7.0,1.0,147.14285714285714,148.0,24.16,87.0,18.94,207.0,21.26,0
Delhi,South_Delhi,2025-01-25,148,294,67,1,42,7,12,63,77,11,4.6,0.49,14676,0.39,11,0.43,0.51,24.16,96.0,131.0,212.0,16.82,19.74,22.38,2.0,10.0,7.0,144.14285714285714,127.0,17.5,196.0,21.48,197.0,22.52,0
Delhi,South_Delhi,2025-01-26,127,173,35,-1,41,4,4,60,41,4,2.53,0.44,12411,0.42,13,0.55,0.53,17.5,148.0,96.0,131.0,24.16,16.82,19.74,11.0,2.0,10.0,143.57142857142858,87.0,18.94,158.0,22.46,183.0,22.56,0
Delhi,South_Delhi,2025-01-27,87,251,44,0,77,5,14,47,60,5,2.7,0.32,13977,0.71,22,0.64,0.74,18.94,127.0,148.0,96.0,17.5,24.16,16.82,4.0,11.0,2.0,134.57142857142858,196.0,21.48,136.0,19.2,123.0,17.2,0
Delhi,South_Delhi,2025-01-28,196,177,59,1,66,1,10,51,50,3,3.47,0.38,9881,0.6,18,0.73,0.74,21.48,87.0,127.0,148.0,18.94,17.5,24.16,5.0,4.0,11.0,142.42857142857142,158.0,22.46,207.0,21.26,165.0,18.98,0
Delhi,South_Delhi,2025-01-29,158,251,35,-1,71,3,13,60,76,6,3.31,0.66,12269,0.79,21,0.66,0.81,22.46,196.0,87.0,127.0,21.48,18.94,17.5,3.0,5.0,4.0,134.71428571428572,136.0,19.2,197.0,22.52,133.0,19.78,0
Delhi,South_Delhi,2025-01-30,136,232,54,-1,48,4,11,65,39,5,3.65,0.19,12187,0.53,18,0.8,0.46,19.2,158.0,196.0,87.0,22.46,21.48,18.94,6.0,3.0,5.0,135.42857142857142,207.0,21.26,183.0,22.56,184.0,19.88,0
Delhi,South_Delhi,2025-01-31,207,183,37,-1,40,3,13,67,78,6,3.91,0.12,9821,0.88,7,0.36,0.41,21.26,136.0,158.0,196.0,19.2,22.46,21.48,5.0,6.0,3.0,151.28571428571428,197.0,22.52,123.0,17.2,149.0,22.12,0
Delhi,South_Delhi,2025-02-01,197,223,41,-1,66,2,3,73,68,10,3.55,0.14,14520,0.86,14,0.33,0.32,22.52,207.0,136.0,158.0,21.26,19.2,22.46,6.0,5.0,6.0,158.28571428571428,183.0,22.56,165.0,18.98,147.0,18.18,0
Delhi,South_Delhi,2025-02-02,183,210,57,-1,60,1,10,48,32,5,4.52,0.57,11727,0.57,9,0.36,0.71,22.56,197.0,207.0,136.0,22.52,21.26,19.2,10.0,6.0,5.0,166.28571428571428,123.0,17.2,133.0,19.78,132.0,19.0,0
Delhi,South_Delhi,2025-02-03,123,228,43,1,77,2,13,65,56,3,2.58,0.7,15136,0.31,29,0.43,0.47,17.2,183.0,197.0,207.0,22.56,22.52,21.26,5.0,10.0,6.0,171.42857142857142,165.0,18.98,184.0,19.88,207.0,21.78,0
Delhi,South_Delhi,2025-02-04,165,219,50,0,46,5,9,74,78,2,3.42,0.35,9640,0.38,14,0.43,0.46,18.98,123.0,183.0,197.0,17.2,22.56,22.52,3.0,5.0,10.0,167.0,133.0,19.78,149.0,22.12,176.0,22.2,0
Delhi,South_Delhi,2025-02-05,133,274,48,-1,60,3,11,56,71,2,4.66,0.66,10651,0.43,11,0.47,0.61,19.78,165.0,123.0,183.0,18.98,17.2,22.56,2.0,3.0,5.0,163.42857142857142,184.0,19.88,147.0,18.18,173.0,22.22,0
Delhi,South_Delhi,2025-02-06,184,162,56,0,64,5,11,59,34,1,2.93,0.32,9715,0.79,29,0.39,0.82,19.88,133.0,165.0,123.0,19.78,18.98,17.2,2.0,2.0,3.0,170.28571428571428,149.0,22.12,132.0,19.0,214.0,19.8,0
Delhi,South_Delhi,2025-02-07,149,234,47,0,52,6,6,76,64,9,3.14,0.13,10262,0.56,12,0.42,0.57,22.12,184.0,133.0,165.0,19.88,19.78,18.98,1.0,2.0,2.0,162.0,147.0,18.18,207.0,21.78,89.0,17.24,0
Delhi,South_Delhi,2025-02-08,147,197,58,1,43,1,17,43,73,5,4.1,0.54,15615,0.51,21,0.55,0.34,18.18,149.0,184.0,133.0,22.12,19.88,19.78,9.0,1.0,2.0,154.85714285714286,132.0,19.0,176.0,22.2,197.0,23.02,0
Delhi,South_Delhi,2025-02-09,132,179,59,-1,63,2,13,74,31,9,3.54,0.13,11881,0.67,20,0.51,0.36,19.0,147.0,149.0,184.0,18.18,22.12,19.88,5.0,9.0,1.0,147.57142857142858,207.0,21.78,173.0,22.22,200.0,18.88,0
Delhi,South_Delhi,2025-02-10,207,215,49,-1,65,3,4,55,48,0,3.91,0.38,12564,0.62,16,0.56,0.81,21.78,132.0,147.0,149.0,19.0,18.18,22.12,9.0,5.0,9.0,159.57142857142858,176.0,22.2,214.0,19.8,156.0,18.86,0
Delhi,South_Delhi,2025-02-11,176,296,51,0,45,2,0,48,30,7,3.37,0.75,13575,0.35,20,0.38,0.37,22.2,207.0,132.0,147.0,21.78,19.0,18.18,0.0,9.0,5.0,161.14285714285714,173.0,22.22,89.0,17.24,164.0,20.68,0
Delhi,South_Delhi,2025-02-12,173,240,64,0,46,3,19,57,32,4,2.26,0.21,11058,0.89,25,0.67,0.77,22.22,176.0,207.0,132.0,22.2,21.78,19.0,7.0,0.0,9.0,166.85714285714286,214.0,19.8,197.0,23.02,105.0,19.78,0
Delhi,South_Delhi,2025-02-13,214,159,54,0,68,5,13,54,73,3,3.94,0.5,10855,0.84,23,0.61,0.45,19.8,173.0,176.0,207.0,22.22,22.2,21.78,4.0,7.0,0.0,171.14285714285714,89.0,17.24,200.0,18.88,149.0,19.86,0
Delhi,South_Delhi,2025-02-14,89,161,60,-1,47,2,11,59,32,2,2.98,0.45,9381,0.82,16,0.45,0.85,17.24,214.0,173.0,176.0,19.8,22.22,22.2,3.0,4.0,7.0,162.57142857142858,197.0,23.02,156.0,18.86,214.0,22.92,0
Delhi,South_Delhi,2025-02-15,197,265,49,1,59,2,13,40,73,5,3.05,0.28,10533,0.47,17,0.47,0.59,23.02,89.0,214.0,173.0,17.24,19.8,22.22,2.0,3.0,4.0,169.71428571428572,200.0,18.88,164.0,20.68,125.0,22.02,0
Delhi,South_Delhi,2025-02-16,200,189,33,1,44,5,9,71,34,3,1.8,0.78,9360,0.35,26,0.7,0.38,18.88,197.0,89.0,214.0,23.02,17.24,19.8,5.0,2.0,3.0,179.42857142857142,156.0,18.86,105.0,19.78,86.0,15.34,0
Delhi,South_Delhi,2025-02-17,156,163,52,1,79,2,15,78,50,5,1.92,0.63,10206,0.85,8,0.33,0.44,18.86,200.0,197.0,89.0,18.88,23.02,17.24,3.0,5.0,2.0,172.14285714285714,164.0,20.68,149.0,19.86,169.0,22.12,0
Delhi,South_Delhi,2025-02-18,164,229,67,-1,83,3,0,64,64,1,1.65,0.15,9808,0.79,28,0.42,0.82,20.68,156.0,200.0,197.0,18.86,18.88,23.02,5.0,3.0,5.0,170.42857142857142,105.0,19.78,214.0,22.92,174.0,23.2,0
Delhi,South_Delhi,2025-02-19,105,191,48,0,70,3,8,74,41,11,3.07,0.49,12940,0.42,24,0.6,0.56,19.78,164.0,156.0,200.0,20.68,18.86,18.88,1.0,5.0,3.0,160.71428571428572,149.0,19.86,125.0,22.02,190.0,21.04,0
Delhi,South_Delhi,2025-02-20,149,156,63,0,67,3,16,78,63,4,3.04,0.36,13097,0.31,19,0.72,0.78,19.86,105.0,164.0,156.0,19.78,20.68,18.86,11.0,1.0,5.0,151.42857142857142,214.0,22.92,86.0,15.34,107.0,18.68,0
Delhi,South_Delhi,2025-02-21,214,284,56,1,49,2,4,48,71,4,2.88,0.24,12043,0.83,11,0.43,0.4,22.92,149.0,105.0,164.0,19.86,19.78,20.68,4.0,11.0,1.0,169.28571428571428,125.0,22.02,169.0,22.12,154.0,24.22,0
Delhi,South_Delhi,2025-02-22,125,220,35,-1,41,7,16,48,67,10,2.11,0.45,14059,0.59,13,0.44,0.74,22.02,214.0,149.0,105.0,22.92,19.86,19.78,4.0,4.0,11.0,159.0,86.0,15.34,174.0,23.2,153.0,19.4,0
Delhi,South_Delhi,2025-02-23,86,212,32,0,52,4,2,75,76,5,2.76,0.19,13582,0.54,21,0.53,0.31,15.34,125.0,214.0,149.0,22.02,22.92,19.86,10.0,4.0,4.0,142.71428571428572,169.0,22.12,190.0,21.04,113.0,16.46,0
Delhi,South_Delhi,2025-02-24,169,242,40,-1,67,5,16,78,40,8,2.27,0.52,15511,0.76,15,0.69,0.52,22.12,86.0,125.0,214.0,15.34,22.02,22.92,5.0,10.0,4.0,144.57142857142858,174.0,23.2,107.0,18.68,192.0,19.7,0
Delhi,South_Delhi,2025-02-25,174,220,33,-1,59,4,13,66,68,11,3.42,0.37,11281,0.52,22,0.77,0.61,23.2,169.0,86.0,125.0,22.12,15.34,22.02,8.0,5.0,10.0,146.0,190.0,21.04,154.0,24.22,197.0,23.8,0
Delhi,South_Delhi,2025-02-26,190,293,66,1,78,6,14,73,45,0,3.82,0.46,11547,0.59,14,0.41,0.47,21.04,174.0,169.0,86.0,23.2,22.12,15.34,11.0,8.0,5.0,158.14285714285714,107.0,18.68,153.0,19.4,188.0,20.36,0
Delhi,South_Delhi,2025-02-27,107,150,31,-1,79,4,0,65,58,8,2.93,0.49,15227,0.39,20,0.37,0.73,18.68,190.0,174.0,169.0,21.04,23.2,22.12,0.0,11.0,8.0,152.14285714285714,154.0,24.22,113.0,16.46,112.0,19.4,0
Delhi,South_Delhi,2025-02-28,154,298,63,0,78,2,3,54,69,9,4.15,0.36,9286,0.52,15,0.43,0.64,24.22,107.0,190.0,174.0,18.68,21.04,23.2,8.0,0.0,11.0,143.57142857142858,153.0,19.4,192.0,19.7,100.0,21.4,0
Delhi,South_Delhi,2025-03-01,153,299,34,-1,75,6,6,61,65,3,4.27,0.68,12906,0.38,11,0.33,0.31,19.4,154.0,107.0,190.0,24.22,18.68,21.04,9.0,8.0,0.0,147.57142857142858,113.0,16.46,197.0,23.8,194.0,25.3,0
Delhi,South_Delhi,2025-03-02,113,215,68,-1,77,7,8,47,65,2,3.01,0.25,9253,0.68,26,0.39,0.42,16.46,153.0,154.0,107.0,19.4,24.22,18.68,3.0,9.0,8.0,151.42857142857142,192.0,19.7,188.0,20.36,82.0,19.24,0
Delhi,South_Delhi,2025-03-03,192,263,45,0,52,6,6,79,39,0,1.76,0.17,12846,0.49,21,0.57,0.45,19.7,113.0,153.0,154.0,16.46,19.4,24.22,2.0,3.0,9.0,154.71428571428572,197.0,23.8,112.0,19.4,128.0,19.78,0
Delhi,South_Delhi,2025-03-04,197,186,50,1,68,1,12,74,59,11,4.49,0.26,15557,0.4,11,0.57,0.54,23.8,192.0,113.0,153.0,19.7,16.46,19.4,0.0,2.0,3.0,158.0,188.0,20.36,100.0,21.4,144.0,22.8,0
Delhi,South_Delhi,2025-03-05,188,271,57,-1,64,5,18,71,37,0,3.77,0.53,11171,0.41,12,0.36,0.46,20.36,197.0,192.0,113.0,23.8,19.7,16.46,11.0,0.0,2.0,157.71428571428572,112.0,19.4,194.0,25.3,127.0,16.74,0
Delhi,South_Delhi,2025-03-06,112,278,45,1,63,4,13,53,62,6,3.78,0.23,12126,0.54,7,0.44,0.39,19.4,188.0,197.0,192.0,20.36,23.8,19.7,0.0,11.0,0.0,158.42857142857142,100.0,21.4,82.0,19.24,159.0,23.74,0
Delhi,South_Delhi,2025-03-07,100,292,48,1,49,3,3,75,73,8,1.86,0.7,14313,0.64,5,0.74,0.6,21.4,112.0,188.0,197.0,19.4,20.36,23.8,6.0,0.0,11.0,150.71428571428572,194.0,25.3,128.0,19.78,199.0,20.4,0
Delhi,South_Delhi,2025-03-08,194,288,61,1,82,6,9,50,72,6,2.81,0.6,10496,0.44,16,0.43,0.8,25.3,100.0,112.0,188.0,21.4,19.4,20.36,8.0,6.0,0.0,156.57142857142858,82.0,19.24,144.0,22.8,180.0,21.92,0
Delhi,South_Delhi,2025-03-09,82,220,34,0,75,1,18,54,70,5,4.29,0.74,10287,0.5,7,0.4,0.86,19.24,194.0,100.0,112.0,25.3,21.4,19.4,6.0,8.0,6.0,152.14285714285714,128.0,19.78,127.0,16.74,213.0,22.3,0
Delhi,South_Delhi,2025-03-10,128,242,44,1,62,6,18,44,74,6,4.07,0.39,11781,0.53,13,0.55,0.51,19.78,82.0,194.0,100.0,19.24,25.3,21.4,5.0,6.0,8.0,143.0,144.0,22.8,159.0,23.74,91.0,17.88,0
Delhi,South_Delhi,2025-03-11,144,293,38,0,45,7,4,60,31,6,2.34,0.37,15906,0.74,27,0.6,0.85,22.8,128.0,82.0,194.0,19.78,19.24,25.3,6.0,5.0,6.0,135.42857142857142,127.0,16.74,199.0,20.4,138.0,23.2,0
Delhi,South_Delhi,2025-03-12,127,199,60,-1,67,5,4,67,69,2,3.55,0.64,9093,0.86,6,0.5,0.32,16.74,144.0,128.0,82.0,22.8,19.78,19.24,6.0,6.0,5.0,126.71428571428571,159.0,23.74,180.0,21.92,128.0,17.5,0
Delhi,South_Delhi,2025-03-13,159,239,39,-1,73,2,8,70,47,7,3.86,0.2,8047,0.87,5,0.53,0.87,23.74,127.0,144.0,128.0,16.74,22.8,19.78,2.0,6.0,6.0,133.42857142857142,199.0,20.4,213.0,22.3,138.0,22.52,0
Delhi,South_Delhi,2025-03-14,199,182,50,0,74,4,17,43,72,6,2.26,0.14,11935,0.59,16,0.67,0.34,20.4,159.0,127.0,144.0,23.74,16.74,22.8,7.0,2.0,6.0,147.57142857142858,180.0,21.92,91.0,17.88,104.0,20.94,0
Delhi,South_Delhi,2025-03-15,180,193,37,1,59,5,3,76,31,7,2.48,0.77,8602,0.53,10,0.46,0.62,21.92,199.0,159.0,127.0,20.4,23.74,16.74,6.0,7.0,2.0,145.57142857142858,213.0,22.3,138.0,23.2,122.0,20.06,0
Delhi,South_Delhi,2025-03-16,213,169,58,1,63,5,0,46,45,4,2.79,0.76,15943,0.45,11,0.65,0.68,22.3,180.0,199.0,159.0,21.92,20.4,23.74,7.0,6.0,7.0,164.28571428571428,91.0,17.88,128.0,17.5,162.0,22.14,0
Delhi,South_Delhi,2025-03-17,91,218,59,1,55,5,15,69,77,8,2.75,0.75,10398,0.89,9,0.64,0.31,17.88,213.0,180.0,199.0,22.3,21.92,20.4,4.0,7.0,6.0,159.0,138.0,23.2,138.0,22.52,125.0,21.5,0
Delhi,South_Delhi,2025-03-18,138,269,60,0,41,3,2,74,30,8,3.92,0.61,9445,0.59,12,0.56,0.73,23.2,91.0,213.0,180.0,17.88,22.3,21.92,8.0,4.0,7.0,158.14285714285714,128.0,17.5,104.0,20.94,207.0,17.88,0
Delhi,South_Delhi,2025-03-19,128,207,64,-1,80,4,1,54,30,0,3.54,0.76,8110,0.6,7,0.38,0.54,17.5,138.0,91.0,213.0,23.2,17.88,22.3,8.0,8.0,4.0,158.28571428571428,138.0,22.52,122.0,20.06,117.0,19.7,0
Delhi,South_Delhi,2025-03-20,138,296,38,1,64,6,11,48,50,11,2.74,0.52,14326,0.69,18,0.6,0.44,22.52,128.0,138.0,91.0,17.5,23.2,17.88,0.0,8.0,8.0,155.28571428571428,104.0,20.94,162.0,22.14,166.0,25.84,0
Delhi,South_Delhi,2025-03-21,104,284,44,1,60,3,2,58,38,7,2.93,0.23,9063,0.61,15,0.76,0.67,20.94,138.0,128.0,138.0,22.52,17.5,23.2,11.0,0.0,8.0,141.71428571428572,122.0,20.06,125.0,21.5,90.0,17.08,0
Delhi,South_Delhi,2025-03-22,122,190,43,-1,66,7,0,40,38,9,1.69,0.71,13712,0.76,14,0.71,0.58,20.06,104.0,138.0,128.0,20.94,22.52,17.5,7.0,11.0,0.0,133.42857142857142,162.0,22.14,207.0,17.88,92.0,17.54,0
Delhi,South_Delhi,2025-03-23,162,162,47,0,41,6,11,63,37,8,4.94,0.13,13952,0.3,13,0.42,0.8,22.14,122.0,104.0,138.0,20.06,20.94,22.52,9.0,7.0,11.0,126.14285714285714,125.0,21.5,117.0,19.7,91.0,17.7,0
Delhi,South_Delhi,2025-03-24,125,282,65,1,44,1,12,42,32,8,2.15,0.25,9587,0.44,19,0.49,0.52,21.5,162.0,122.0,104.0,22.14,20.06,20.94,8.0,9.0,7.0,131.0,207.0,17.88,166.0,25.84,211.0,20.58,0
Delhi,South_Delhi,2025-03-25,207,151,36,0,41,3,17,45,67,2,2.38,0.69,14715,0.48,23,0.36,0.33,17.88,125.0,162.0,122.0,21.5,22.14,20.06,8.0,8.0,9.0,140.85714285714286,117.0,19.7,90.0,17.08,147.0,21.46,0
Delhi,South_Delhi,2025-03-26,117,286,44,0,55,2,10,73,57,4,3.84,0.34,9294,0.6,6,0.52,0.51,19.7,207.0,125.0,162.0,17.88,21.5,22.14,2.0,8.0,8.0,139.28571428571428,166.0,25.84,92.0,17.54,191.0,21.68,0
Delhi,South_Delhi,2025-03-27,166,266,48,1,57,4,0,78,39,11,2.56,0.71,13219,0.47,13,0.64,0.84,25.84,117.0,207.0,125.0,19.7,17.88,21.5,4.0,2.0,8.0,143.28571428571428,90.0,17.08,91.0,17.7,126.0,17.92,0
Delhi,South_Delhi,2025-03-28,90,150,34,1,46,5,6,45,62,6,3.36,0.29,9224,0.46,26,0.53,0.74,17.08,166.0,117.0,207.0,25.84,19.7,17.88,11.0,4.0,2.0,141.28571428571428,92.0,17.54,211.0,20.58,175.0,20.62,0
Delhi,South_Delhi,2025-03-29,92,257,31,-1,44,5,8,73,76,6,4.18,0.56,9222,0.88,19,0.56,0.41,17.54,90.0,166.0,117.0,17.08,25.84,19.7,6.0,11.0,4.0,137.0,91.0,17.7,147.0,21.46,144.0,20.02,0
Delhi,South_Delhi,2025-03-30,91,200,38,-1,40,2,2,45,77,10,4.17,0.15,13529,0.6,23,0.35,0.37,17.7,92.0,90.0,166.0,17.54,17.08,25.84,6.0,6.0,11.0,126.85714285714286,211.0,20.58,191.0,21.68,88.0,16.12,0
Delhi,South_Delhi,2025-03-31,211,216,40,0,74,6,5,65,30,4,4.73,0.79,14282,0.48,29,0.34,0.43,20.58,91.0,92.0,90.0,17.7,17.54,17.08,10.0,6.0,6.0,139.14285714285714,147.0,21.46,126.0,17.92,153.0,20.16,0
Delhi,South_Delhi,2025-04-01,147,222,46,0,63,5,6,64,40,3,2.52,0.48,8685,0.53,5,0.32,0.87,21.46,211.0,91.0,92.0,20.58,17.7,17.54,4.0,10.0,6.0,130.57142857142858,191.0,21.68,175.0,20.62,202.0,21.96,0
Delhi,South_Delhi,2025-04-02,191,229,56,-1,53,5,14,60,56,5,4.56,0.79,15133,0.75,12,0.7,0.47,21.68,147.0,211.0,91.0,21.46,20.58,17.7,3.0,4.0,10.0,141.14285714285714,126.0,17.92,144.0,20.02,109.0,17.8,0
Delhi,South_Delhi,2025-04-03,126,205,64,-1,49,2,11,51,30,1,4.31,0.19,11346,0.58,29,0.52,0.71,17.92,191.0,147.0,211.0,21.68,21.46,20.58,5.0,3.0,4.0,135.42857142857142,175.0,20.62,88.0,16.12,83.0,18.48,0
Delhi,South_Delhi,2025-04-04,175,195,47,-1,40,3,9,68,31,4,2.75,0.77,11332,0.52,6,0.32,0.57,20.62,126.0,191.0,147.0,17.92,21.68,21.46,1.0,5.0,3.0,147.57142857142858,144.0,20.02,153.0,20.16,200.0,24.82,0
Delhi,South_Delhi,2025-04-05,144,158,43,0,54,6,12,58,63,7,3.32,0.65,10091,0.9,28,0.41,0.76,20.02,175.0,126.0,191.0,20.62,17.92,21.68,4.0,1.0,5.0,155.0,88.0,16.12,202.0,21.96,127.0,22.38,0
Delhi,South_Delhi,2025-04-06,88,193,51,0,56,2,3,73,43,1,3.6,0.42,9506,0.72,16,0.45,0.66,16.12,144.0,175.0,126.0,20.02,20.62,17.92,7.0,4.0,1.0,154.57142857142858,153.0,20.16,109.0,17.8,168.0,22.74,0
Delhi,South_Delhi,2025-04-07,153,158,66,1,46,4,14,59,58,1,3.2,0.19,12040,0.34,6,0.79,0.9,20.16,88.0,144.0,175.0,16.12,20.02,20.62,1.0,7.0,4.0,146.28571428571428,202.0,21.96,83.0,18.48,88.0,19.94,0
Delhi,South_Delhi,2025-04-08,202,177,50,1,43,1,14,50,48,8,1.77,0.3,11607,0.45,29,0.36,0.55,21.96,153.0,88.0,144.0,20.16,16.12,20.02,1.0,1.0,7.0,154.14285714285714,109.0,17.8,200.0,24.82,190.0,21.22,0
Delhi,South_Delhi,2025-04-09,109,189,55,1,68,5,18,73,64,7,3.15,0.61,12311,0.37,28,0.58,0.48,17.8,202.0,153.0,88.0,21.96,20.16,16.12,8.0,1.0,1.0,142.42857142857142,83.0,18.48,127.0,22.38,202.0,21.98,0
Delhi,South_Delhi,2025-04-10,83,198,34,1,46,6,2,43,40,8,3.79,0.58,12233,0.48,28,0.49,0.74,18.48,109.0,202.0,153.0,17.8,21.96,20.16,7.0,8.0,1.0,136.28571428571428,200.0,24.82,168.0,22.74,194.0,21.4,0
Delhi,South_Delhi,2025-04-11,200,275,60,0,79,3,14,40,72,10,1.54,0.58,14227,0.69,28,0.79,0.54,24.82,83.0,109.0,202.0,18.48,17.8,21.96,8.0,7.0,8.0,139.85714285714286,127.0,22.38,88.0,19.94,184.0,27.08,0
Delhi,South_Delhi,2025-04-12,127,188,59,0,79,4,4,68,57,9,4.85,0.14,15412,0.77,7,0.68,0.84,22.38,200.0,83.0,109.0,24.82,18.48,17.8,10.0,8.0,7.0,137.42857142857142,168.0,22.74,190.0,21.22,82.0,18.54,0
Delhi,South_Delhi,2025-04-13,168,276,56,0,77,5,1,60,40,5,2.32,0.55,15267,0.58,22,0.73,0.71,22.74,127.0,200.0,83.0,22.38,24.82,18.48,9.0,10.0,8.0,148.85714285714286,88.0,19.94,202.0,21.98,118.0,15.86,0
Delhi,South_Delhi,2025-04-14,88,237,48,1,75,2,12,62,41,10,4.46,0.58,15465,0.83,7,0.64,0.5,19.94,168.0,127.0,200.0,22.74,22.38,24.82,5.0,9.0,10.0,139.57142857142858,190.0,21.22,194.0,21.4,90.0,18.34,0
Delhi,South_Delhi,2025-04-15,190,235,67,1,84,1,1,62,70,4,3.72,0.73,10700,0.76,9,0.4,0.39,21.22,88.0,168.0,127.0,19.94,22.74,22.38,10.0,5.0,9.0,137.85714285714286,202.0,21.98,184.0,27.08,167.0,20.48,0
Delhi,South_Delhi,2025-04-16,202,226,44,-1,65,2,7,61,63,9,3.49,0.47,13423,0.73,24,0.37,0.31,21.98,190.0,88.0,168.0,21.22,19.94,22.74,4.0,10.0,5.0,151.14285714285714,194.0,21.4,82.0,18.54,124.0,21.82,0
Delhi,South_Delhi,2025-04-17,194,203,30,0,57,6,6,59,64,5,2.96,0.34,15604,0.82,17,0.7,0.61,21.4,202.0,190.0,88.0,21.98,21.22,19.94,9.0,4.0,10.0,167.0,184.0,27.08,118.0,15.86,141.0,20.74,0
Delhi,South_Delhi,2025-04-18,184,296,58,1,75,3,10,41,57,11,2.58,0.52,9320,0.57,26,0.47,0.88,27.08,194.0,202.0,190.0,21.4,21.98,21.22,5.0,9.0,4.0,164.71428571428572,82.0,18.54,90.0,18.34,152.0,21.8,0
Delhi,South_Delhi,2025-04-19,82,227,63,-1,77,2,18,74,69,7,2.77,0.2,11419,0.35,25,0.54,0.61,18.54,184.0,194.0,202.0,27.08,21.4,21.98,11.0,5.0,9.0,158.28571428571428,118.0,15.86,167.0,20.48,160.0,22.96,0
Delhi,South_Delhi,2025-04-20,118,164,53,0,56,7,14,67,37,2,1.86,0.49,13904,0.84,10,0.75,0.4,15.86,82.0,184.0,194.0,18.54,27.08,21.4,7.0,11.0,5.0,151.14285714285714,90.0,18.34,124.0,21.82,92.0,21.84,0
Delhi,South_Delhi,2025-04-21,90,225,37,0,65,2,8,40,43,4,4.69,0.47,10912,0.8,21,0.44,0.79,18.34,118.0,82.0,184.0,15.86,18.54,27.08,2.0,7.0,11.0,151.42857142857142,167.0,20.48,141.0,20.74,158.0,20.38,0
Delhi,South_Delhi,2025-04-22,167,220,56,0,55,1,14,73,56,3,4.3,0.78,9370,0.59,22,0.79,0.66,20.48,90.0,118.0,82.0,18.34,15.86,18.54,4.0,2.0,7.0,148.14285714285714,124.0,21.82,152.0,21.8,203.0,22.7,0
Delhi,South_Delhi,2025-04-23,124,251,59,1,54,6,11,74,30,6,4.52,0.78,10121,0.89,15,0.76,0.81,21.82,167.0,90.0,118.0,20.48,18.34,15.86,3.0,4.0,2.0,137.0,141.0,20.74,160.0,22.96,219.0,22.16,0
