city_id,zone_id,date,pm25,pm10,no2,pollution_trend_3days,humidity,wind_speed,rainfall_last_3_days,water_quality_index,reservoir_level,violations_last_7_days,avg_violation_severity,repeat_offender_rate,population_density,industrial_density,green_cover_percentage,drainage_quality_index,social_vulnerability_index,risk_score
Delhi,North_Delhi,2025-06-06,146,273,54,1,53,2,2,49,63,4,2.16,0.19,11067,0.56,13,0.79,0.62,21.18
Delhi,South_Delhi,2025-06-06,147,234,47,-1,47,6,12,54,37,10,3.62,0.13,14339,0.85,19,0.53,0.84,23.78
Delhi,East_Delhi,2025-06-06,166,157,47,0,71,6,5,62,70,3,3.96,0.57,8101,0.87,23,0.67,0.67,19.02
Delhi,West_Delhi,2025-06-06,91,217,45,0,84,4,4,58,61,9,1.73,0.35,10742,0.6,27,0.4,0.78,20.08
Delhi,Central_Delhi,2025-06-06,82,164,31,1,71,2,2,40,58,8,2.85,0.19,12600,0.75,28,0.59,0.42,15.78
Delhi,North_East_Delhi,2025-06-06,140,216,51,0,63,1,13,45,72,0,3.28,0.14,11849,0.86,28,0.48,0.67,17.84
Delhi,North_West_Delhi,2025-06-06,83,190,39,1,59,3,17,67,32,4,4.35,0.12,8187,0.88,10,0.57,0.73,17.48
Delhi,South_East_Delhi,2025-06-06,166,232,33,1,42,6,19,55,71,9,4.21,0.46,15081,0.87,21,0.79,0.57,22.12
Delhi,South_West_Delhi,2025-06-06,152,244,39,1,51,3,9,60,57,8,2.53,0.13,11864,0.52,20,0.34,0.43,20.72
Delhi,Shahdara,2025-06-06,138,203,59,1,44,4,5,50,49,10,3.71,0.2,11920,0.44,5,0.55,0.82,23.48
Delhi,North_Delhi,2025-06-07,155,259,49,1,82,6,0,69,51,2,2.77,0.72,11702,0.58,26,0.72,0.41,18.58
Delhi,South_Delhi,2025-06-07,182,290,42,1,53,7,4,54,71,8,3.09,0.49,14730,0.54,16,0.71,0.51,23.54
Delhi,East_Delhi,2025-06-07,124,295,50,1,59,4,11,53,30,4,1.85,0.37,10644,0.5,5,0.78,0.64,21.1
Delhi,West_Delhi,2025-06-07,89,198,55,1,44,3,4,78,45,11,2.88,0.65,14753,0.53,10,0.36,0.81,21.48
Delhi,Central_Delhi,2025-06-07,112,276,63,-1,44,3,5,52,63,9,1.97,0.64,13068,0.6,21,0.45,0.51,21.08
Delhi,North_East_Delhi,2025-06-07,176,176,45,0,44,5,14,76,32,10,1.9,0.3,10289,0.68,22,0.61,0.55,21.88
Delhi,North_West_Delhi,2025-06-07,200,289,36,-1,56,3,8,48,78,4,1.59,0.77,15114,0.71,10,0.33,0.39,22.04
Delhi,South_East_Delhi,2025-06-07,107,291,49,0,54,5,1,49,50,6,3.97,0.33,10607,0.4,27,0.46,0.67,20.42
Delhi,South_West_Delhi,2025-06-07,218,273,68,1,80,1,4,79,32,6,4.16,0.52,9628,0.45,22,0.45,0.88,26.34
Delhi,Shahdara,2025-06-07,95,299,56,1,47,7,9,61,58,1,2.83,0.77,15722,0.78,21,0.4,0.66,18.42
Delhi,North_Delhi,2025-06-08,119,238,46,0,68,6,12,51,58,6,1.96,0.6,8114,0.38,19,0.6,0.48,18.96
Delhi,South_Delhi,2025-06-08,105,185,60,1,62,7,11,58,33,6,2.91,0.39,8560,0.62,8,0.62,0.36,17.34
Delhi,East_Delhi,2025-06-08,170,230,39,-1,67,3,17,45,70,1,2.43,0.79,11082,0.66,29,0.42,0.67,19.44
Delhi,West_Delhi,2025-06-08,200,164,52,-1,68,1,11,56,39,1,4.58,0.79,14891,0.69,19,0.69,0.87,21.18
Delhi,Central_Delhi,2025-06-08,111,213,67,0,60,1,0,73,75,11,4.5,0.67,9678,0.45,7,0.55,0.68,22.24
Delhi,North_East_Delhi,2025-06-08,180,209,62,0,53,2,19,62,59,2,2.16,0.4,11383,0.39,27,0.39,0.58,19.82
Delhi,North_West_Delhi,2025-06-08,109,198,67,-1,66,1,14,63,76,4,2.64,0.44,13979,0.31,8,0.36,0.57,18.36
Delhi,South_East_Delhi,2025-06-08,182,232,37,-1,51,1,9,56,56,8,3.35,0.78,11806,0.82,20,0.39,0.39,21.4
Delhi,South_West_Delhi,2025-06-08,173,159,37,1,52,4,0,46,39,4,3.55,0.19,13828,0.65,17,0.6,0.43,18.34
Delhi,Shahdara,2025-06-08,171,283,65,0,51,1,13,51,68,3,3.21,0.42,9730,0.56,27,0.62,0.86,23.08
Delhi,North_Delhi,2025-06-09,120,156,59,-1,72,1,12,58,34,8,2.15,0.22,9290,0.7,14,0.34,0.35,17.84
Delhi,South_Delhi,2025-06-09,171,282,59,0,44,7,10,67,50,6,4.66,0.74,15995,0.42,5,0.47,0.44,22.5
Delhi,East_Delhi,2025-06-09,163,248,67,0,65,4,16,43,59,2,2.93,0.21,9269,0.6,24,0.55,0.4,19.06
Delhi,West_Delhi,2025-06-09,89,238,57,0,66,3,14,56,64,3,3.9,0.58,15803,0.46,14,0.47,0.74,18.54
Delhi,Central_Delhi,2025-06-09,139,210,40,-1,59,1,5,48,47,10,4.04,0.21,11265,0.6,10,0.56,0.45,20.86
Delhi,North_East_Delhi,2025-06-09,219,219,36,-1,67,2,10,76,60,1,2.74,0.74,13160,0.73,5,0.33,0.44,20.7
Delhi,North_West_Delhi,2025-06-09,86,283,38,0,80,6,0,67,36,8,3.16,0.16,13891,0.73,5,0.78,0.49,19.8
Delhi,South_East_Delhi,2025-06-09,181,287,41,-1,74,7,4,73,67,2,3.95,0.72,10674,0.76,12,0.77,0.53,21.3
Delhi,South_West_Delhi,2025-06-09,131,275,33,1,58,2,3,75,76,4,4.85,0.51,12267,0.76,8,0.43,0.6,20.28
Delhi,Shahdara,2025-06-09,172,243,33,1,69,7,15,55,60,2,4.49,0.49,14162,0.43,12,0.43,0.69,20.86
Delhi,North_Delhi,2025-06-10,142,230,33,0,79,7,6,55,47,3,3.96,0.62,8243,0.37,9,0.71,0.69,19.92
Delhi,South_Delhi,2025-06-10,155,214,43,1,73,4,11,79,48,9,3.57,0.7,12552,0.73,6,0.7,0.84,23.74
Delhi,East_Delhi,2025-06-10,138,239,34,1,74,1,13,52,70,4,1.65,0.1,8997,0.59,14,0.58,0.88,21.3
Delhi,West_Delhi,2025-06-10,150,187,44,0,78,1,9,55,38,6,3.94,0.27,8741,0.63,28,0.33,0.44,18.54
Delhi,Central_Delhi,2025-06-10,95,159,69,-1,70,3,1,70,31,11,4.77,0.67,14353,0.67,17,0.54,0.82,21
Delhi,North_East_Delhi,2025-06-10,129,213,30,0,58,2,1,51,38,11,4.71,0.6,13938,0.72,12,0.48,0.41,20.4
Delhi,North_West_Delhi,2025-06-10,148,239,65,-1,67,5,7,61,78,8,3.07,0.18,13812,0.75,24,0.53,0.42,20.76
Delhi,South_East_Delhi,2025-06-10,105,211,65,-1,48,6,7,56,66,5,4.98,0.41,15979,0.33,22,0.53,0.88,20.12
Delhi,South_West_Delhi,2025-06-10,134,254,35,1,76,1,14,54,72,1,2.43,0.16,12257,0.37,25,0.33,0.47,17.36
Delhi,Shahdara,2025-06-10,82,202,49,-1,56,7,17,65,33,6,2.38,0.6,14784,0.42,11,0.51,0.76,18.82
Delhi,North_Delhi,2025-06-11,111,161,33,0,66,3,3,49,59,2,2.26,0.63,12177,0.39,16,0.38,0.34,14.52
Delhi,South_Delhi,2025-06-11,166,155,40,-1,59,1,2,41,55,4,3.23,0.31,12022,0.89,5,0.74,0.72,20.26
Delhi,East_Delhi,2025-06-11,140,156,36,0,49,5,3,62,31,2,1.62,0.43,12042,0.33,9,0.69,0.53,17.06
Delhi,West_Delhi,2025-06-11,157,210,54,-1,64,3,18,59,70,7,1.72,0.31,12263,0.81,18,0.8,0.89,22.98
Delhi,Central_Delhi,2025-06-11,186,258,65,-1,81,5,4,74,55,1,3.61,0.62,13342,0.49,9,0.39,0.5,20.94
Delhi,North_East_Delhi,2025-06-11,157,165,31,0,48,1,17,42,34,5,4.24,0.59,10218,0.62,6,0.69,0.49,18.9
Delhi,North_West_Delhi,2025-06-11,207,238,33,1,55,6,18,73,51,3,3.38,0.48,8269,0.71,29,0.36,0.31,19.6
Delhi,South_East_Delhi,2025-06-11,98,152,30,0,46,5,17,45,39,5,4.27,0.78,13415,0.84,25,0.32,0.37,14.78
Delhi,South_West_Delhi,2025-06-11,195,218,35,1,57,5,4,68,56,0,3.84,0.4,9691,0.82,20,0.44,0.7,20.26
Delhi,Shahdara,2025-06-11,204,171,63,0,52,2,18,74,76,8,4.76,0.52,14019,0.42,23,0.8,0.7,23.32
Delhi,North_Delhi,2025-06-12,142,296,43,-1,61,2,11,60,54,10,2.31,0.77,10126,0.79,14,0.76,0.58,23.38
Delhi,South_Delhi,2025-06-12,153,238,50,-1,50,7,2,47,74,2,1.99,0.11,13565,0.33,15,0.6,0.35,18.18
Delhi,East_Delhi,2025-06-12,123,254,38,1,46,2,0,51,40,5,2.09,0.32,14887,0.9,28,0.59,0.79,20.38
Delhi,West_Delhi,2025-06-12,190,285,49,-1,61,3,13,54,77,4,3.15,0.19,10439,0.56,16,0.64,0.8,24.04
Delhi,Central_Delhi,2025-06-12,207,165,68,0,77,3,9,77,66,1,3.58,0.39,12383,0.47,29,0.53,0.89,21.52
Delhi,North_East_Delhi,2025-06-12,129,195,67,0,79,5,9,44,69,11,3.95,0.19,14337,0.47,13,0.76,0.45,20.98
Delhi,North_West_Delhi,2025-06-12,126,189,34,1,61,5,15,77,37,8,3.01,0.73,12305,0.44,12,0.51,0.43,18.8
Delhi,South_East_Delhi,2025-06-12,93,296,46,0,77,3,17,41,70,9,3.53,0.52,10748,0.64,12,0.6,0.81,22.54
Delhi,South_West_Delhi,2025-06-12,146,174,36,-1,55,6,13,69,53,2,2.56,0.67,9416,0.35,5,0.72,0.32,16.56
Delhi,Shahdara,2025-06-12,122,158,57,-1,54,3,0,78,51,9,2.87,0.17,9036,0.33,9,0.31,0.34,18.46
Delhi,North_Delhi,2025-06-13,132,295,42,0,47,5,1,74,34,3,4.99,0.28,9574,0.55,28,0.64,0.86,21.26
Delhi,South_Delhi,2025-06-13,112,248,69,1,69,2,9,78,73,6,2.95,0.72,11510,0.69,25,0.8,0.49,19.16
Delhi,East_Delhi,2025-06-13,157,289,50,0,55,5,18,50,70,3,2.26,0.17,15193,0.69,20,0.34,0.63,21.24
Delhi,West_Delhi,2025-06-13,80,228,67,-1,63,4,18,78,70,11,4.96,0.25,8787,0.53,13,0.61,0.6,20.58
Delhi,Central_Delhi,2025-06-13,187,213,35,1,79,5,14,56,56,5,3.55,0.64,11908,0.57,23,0.49,0.53,20.7
Delhi,North_East_Delhi,2025-06-13,141,154,33,-1,54,6,5,58,57,5,2.56,0.25,15764,0.42,5,0.41,0.71,19.44
Delhi,North_West_Delhi,2025-06-13,110,287,66,0,62,3,9,55,39,5,4.87,0.1,11399,0.44,20,0.43,0.78,21.34
Delhi,South_East_Delhi,2025-06-13,85,207,61,0,59,3,0,78,59,7,2.28,0.19,11304,0.35,23,0.78,0.56,18
Delhi,South_West_Delhi,2025-06-13,179,153,63,0,52,4,13,78,63,11,3.97,0.7,9353,0.46,21,0.75,0.59,22.58
Delhi,Shahdara,2025-06-13,99,187,36,1,60,2,10,56,60,9,3.91,0.22,13226,0.62,6,0.72,0.36,17.94
Delhi,North_Delhi,2025-06-14,171,217,67,0,79,5,0,77,46,10,4.92,0.15,9824,0.73,21,0.56,0.54,22.92
Delhi,South_Delhi,2025-06-14,92,280,51,1,76,7,8,55,59,7,2.44,0.55,9247,0.81,7,0.63,0.77,21.44
Delhi,East_Delhi,2025-06-14,125,155,36,0,49,7,1,60,54,1,2.19,0.5,15084,0.62,28,0.75,0.72,16.42
Delhi,West_Delhi,2025-06-14,197,205,50,-1,67,6,7,55,72,11,4.18,0.12,8100,0.33,20,0.42,0.57,24
Delhi,Central_Delhi,2025-06-14,180,277,46,1,70,7,9,47,75,1,1.83,0.67,14426,0.34,26,0.55,0.8,21.82
Delhi,North_East_Delhi,2025-06-14,107,191,62,1,47,3,6,44,40,4,2.81,0.73,10580,0.74,26,0.76,0.51,16.96
Delhi,North_West_Delhi,2025-06-14,193,228,45,1,56,2,19,59,65,11,2.27,0.79,11203,0.88,20,0.62,0.35,22.88
Delhi,South_East_Delhi,2025-06-14,179,187,53,1,80,1,0,54,79,4,3.14,0.64,11821,0.46,5,0.74,0.74,21.8
Delhi,South_West_Delhi,2025-06-14,83,277,44,-1,73,7,13,54,74,2,4,0.62,15653,0.51,25,0.57,0.75,18.04
Delhi,Shahdara,2025-06-14,96,189,32,-1,53,5,8,71,32,10,4,0.49,13475,0.87,14,0.48,0.57,19.12
Delhi,North_Delhi,2025-06-15,216,254,41,-1,75,3,14,79,65,5,3.99,0.69,9936,0.62,23,0.72,0.31,21.48
Delhi,South_Delhi,2025-06-15,199,161,65,-1,84,5,4,61,31,8,4.12,0.73,9883,0.67,23,0.56,0.75,23.26
Delhi,East_Delhi,2025-06-15,93,271,62,-1,53,2,3,69,45,10,2.14,0.46,10495,0.65,21,0.75,0.75,22.04
Delhi,West_Delhi,2025-06-15,152,168,35,0,79,4,16,50,74,3,4.44,0.11,12102,0.42,10,0.4,0.85,20.04
Delhi,Central_Delhi,2025-06-15,167,212,49,-1,70,6,4,53,65,1,3.44,0.17,14989,0.71,11,0.74,0.41,18.32
Delhi,North_East_Delhi,2025-06-15,196,250,47,1,83,4,8,49,76,5,2.91,0.5,9419,0.85,19,0.7,0.51,22.08
Delhi,North_West_Delhi,2025-06-15,186,164,50,-1,41,6,10,79,58,0,3.92,0.45,12092,0.87,15,0.67,0.46,17.88
Delhi,South_East_Delhi,2025-06-15,114,170,35,1,52,7,4,52,51,2,2.08,0.4,11380,0.54,28,0.41,0.34,14.38
Delhi,South_West_Delhi,2025-06-15,108,209,52,-1,58,2,11,53,74,4,3.13,0.65,9858,0.5,24,0.46,0.89,19.52
Delhi,Shahdara,2025-06-15,164,179,40,0,73,1,16,75,35,5,2.65,0.28,9347,0.79,7,0.66,0.66,20.62
Delhi,North_Delhi,2025-06-16,148,266,42,1,44,6,19,40,56,4,4.02,0.69,11389,0.88,22,0.54,0.88,22.08
Delhi,South_Delhi,2025-06-16,148,254,41,1,66,7,0,72,57,8,3.04,0.28,11413,0.35,27,0.47,0.85,23.04
Delhi,East_Delhi,2025-06-16,137,154,33,-1,57,4,18,45,65,10,4.31,0.47,12157,0.56,14,0.39,0.75,21.16
Delhi,West_Delhi,2025-06-16,176,150,68,-1,73,7,9,70,55,8,4.93,0.65,8680,0.67,10,0.56,0.76,22.76
Delhi,Central_Delhi,2025-06-16,117,205,40,-1,58,7,16,49,73,4,4.72,0.63,8886,0.74,8,0.48,0.85,19.96
Delhi,North_East_Delhi,2025-06-16,129,173,31,1,75,6,19,60,61,4,1.58,0.42,14631,0.75,6,0.33,0.58,18.08
Delhi,North_West_Delhi,2025-06-16,104,201,64,-1,76,5,11,57,61,1,4.57,0.28,13466,0.68,27,0.76,0.42,15.3
Delhi,South_East_Delhi,2025-06-16,115,246,40,0,78,3,3,77,77,11,4.9,0.16,15018,0.6,8,0.7,0.53,21.58
Delhi,South_West_Delhi,2025-06-16,162,192,65,1,61,7,16,74,74,7,1.7,0.21,13261,0.69,29,0.32,0.5,20.26
Delhi,Shahdara,2025-06-16,176,238,37,0,81,1,0,52,32,3,2.79,0.11,8744,0.81,19,0.76,0.65,20.88
Delhi,North_Delhi,2025-06-17,203,172,54,1,54,3,9,67,72,4,4.91,0.46,8764,0.48,12,0.55,0.79,22.5
Delhi,South_Delhi,2025-06-17,128,272,45,0,49,1,11,72,59,8,2.41,0.36,8974,0.44,21,0.67,0.85,22.92
Delhi,East_Delhi,2025-06-17,217,205,50,-1,47,1,4,66,48,10,3.02,0.13,14884,0.83,27,0.5,0.35,22.8
Delhi,West_Delhi,2025-06-17,213,177,41,-1,64,3,0,69,40,0,3.08,0.67,13686,0.89,14,0.52,0.79,21.06
Delhi,Central_Delhi,2025-06-17,215,213,51,0,51,3,10,44,49,11,4.33,0.55,8656,0.5,23,0.63,0.39,23.7
Delhi,North_East_Delhi,2025-06-17,112,210,50,-1,53,4,11,58,69,10,1.93,0.28,13877,0.62,10,0.33,0.36,19.44
Delhi,North_West_Delhi,2025-06-17,123,236,41,1,84,5,0,57,67,9,3.61,0.3,10148,0.78,29,0.48,0.81,21.76
Delhi,South_East_Delhi,2025-06-17,111,279,69,1,51,1,6,41,64,2,2.42,0.8,10205,0.41,15,0.76,0.51,18.66
Delhi,South_West_Delhi,2025-06-17,189,299,31,-1,40,7,13,65,79,10,4.48,0.19,11025,0.68,21,0.53,0.8,26.12
Delhi,Shahdara,2025-06-17,86,201,50,0,59,7,0,68,77,7,4.65,0.12,9523,0.59,28,0.58,0.8,18.94
Delhi,North_Delhi,2025-06-18,116,182,69,-1,82,1,10,58,37,2,1.66,0.61,11792,0.43,13,0.46,0.43,16.52
Delhi,South_Delhi,2025-06-18,180,154,32,0,65,6,7,55,31,1,2.98,0.73,10567,0.33,7,0.42,0.64,18.88
Delhi,East_Delhi,2025-06-18,150,289,53,0,65,2,4,63,55,2,2.42,0.41,12547,0.6,13,0.39,0.34,19.16
Delhi,West_Delhi,2025-06-18,109,260,67,-1,42,4,0,52,60,2,3.62,0.1,13895,0.79,9,0.52,0.83,20.32
Delhi,Central_Delhi,2025-06-18,213,193,49,0,64,5,5,63,60,6,2.5,0.52,15217,0.45,9,0.72,0.67,23.42
Delhi,North_East_Delhi,2025-06-18,82,179,41,1,40,6,18,53,79,11,2.25,0.11,12642,0.64,19,0.61,0.37,17.54
Delhi,North_West_Delhi,2025-06-18,171,247,69,0,57,7,6,70,64,0,4.01,0.78,9046,0.48,19,0.63,0.65,20.3
Delhi,South_East_Delhi,2025-06-18,209,169,45,0,61,6,3,48,42,8,2.53,0.57,9680,0.43,29,0.51,0.87,23.9
Delhi,South_West_Delhi,2025-06-18,116,265,52,1,74,7,7,45,75,9,2.82,0.75,15257,0.6,10,0.4,0.61,21.84
Delhi,Shahdara,2025-06-18,104,191,36,1,81,4,18,71,77,3,2.35,0.33,9653,0.56,21,0.48,0.77,17.68
Delhi,North_Delhi,2025-06-19,137,167,48,1,57,4,8,56,73,5,3.25,0.1,14327,0.64,10,0.68,0.42,17.9
Delhi,South_Delhi,2025-06-19,103,157,36,0,49,4,0,41,62,10,3.17,0.62,8727,0.42,28,0.41,0.68,18.94
Delhi,East_Delhi,2025-06-19,154,157,37,1,60,2,3,49,65,5,3.59,0.22,13593,0.48,20,0.35,0.81,20.1
Delhi,West_Delhi,2025-06-19,85,167,62,0,62,6,10,45,54,2,1.8,0.53,11057,0.64,27,0.31,0.41,14.16
Delhi,Central_Delhi,2025-06-19,150,241,32,0,62,1,5,48,46,2,2.69,0.21,13002,0.46,26,0.8,0.31,17.08
Delhi,North_East_Delhi,2025-06-19,203,249,66,-1,73,5,16,44,63,4,1.91,0.46,10717,0.35,13,0.61,0.54,22.74
Delhi,North_West_Delhi,2025-06-19,114,233,68,0,81,3,1,78,43,5,3,0.73,13300,0.57,24,0.54,0.63,19.4
Delhi,South_East_Delhi,2025-06-19,170,202,59,-1,50,4,9,50,75,9,2.64,0.8,12347,0.78,7,0.45,0.65,23.24
Delhi,South_West_Delhi,2025-06-19,201,279,39,0,59,4,17,40,71,8,2.99,0.28,13409,0.62,9,0.47,0.51,24.3
Delhi,Shahdara,2025-06-19,204,235,48,-1,70,1,2,57,77,1,4.19,0.13,13991,0.75,25,0.6,0.58,20.7
Delhi,North_Delhi,2025-06-20,92,209,54,-1,81,5,5,43,47,4,2.64,0.49,8510,0.31,5,0.58,0.74,18.78
Delhi,South_Delhi,2025-06-20,182,212,58,-1,76,2,6,62,42,3,1.69,0.72,11716,0.59,20,0.63,0.39,19.42
Delhi,East_Delhi,2025-06-20,120,201,53,0,43,1,2,40,76,10,2.75,0.27,11817,0.46,10,0.36,0.49,20.42
Delhi,West_Delhi,2025-06-20,159,221,48,0,64,1,14,52,77,8,2.7,0.1,11657,0.35,16,0.57,0.4,20.7
Delhi,Central_Delhi,2025-06-20,94,230,48,1,48,5,10,63,33,8,3.33,0.41,10131,0.89,19,0.38,0.36,17.92
Delhi,North_East_Delhi,2025-06-20,148,272,64,-1,79,7,4,59,59,11,2.51,0.19,10113,0.3,6,0.75,0.83,25.78
Delhi,North_West_Delhi,2025-06-20,162,222,47,0,47,6,5,62,54,6,4.92,0.52,11674,0.6,9,0.51,0.66,21.86
Delhi,South_East_Delhi,2025-06-20,93,205,53,1,59,4,6,59,79,11,3.95,0.62,13902,0.64,27,0.56,0.76,20.76
Delhi,South_West_Delhi,2025-06-20,205,242,53,1,45,7,6,60,69,7,2.62,0.21,11979,0.49,21,0.52,0.57,23.48
Delhi,Shahdara,2025-06-20,124,178,42,-1,82,6,6,47,64,9,3.92,0.64,9490,0.42,5,0.64,0.75,21.26
Delhi,North_Delhi,2025-06-21,198,204,52,0,58,3,14,44,42,8,4.63,0.42,15481,0.63,24,0.77,0.65,23.18
Delhi,South_Delhi,2025-06-21,158,152,63,-1,71,6,5,50,36,8,4.53,0.18,10295,0.77,24,0.57,0.64,20.7
Delhi,East_Delhi,2025-06-21,134,159,34,1,56,4,15,60,42,9,3.2,0.32,13322,0.41,20,0.69,0.52,19.14
Delhi,West_Delhi,2025-06-21,116,212,40,1,80,1,9,50,39,3,2.82,0.33,14241,0.43,20,0.79,0.49,17.02
Delhi,Central_Delhi,2025-06-21,130,226,32,-1,58,4,3,57,61,7,3.54,0.33,14735,0.48,12,0.37,0.5,19.68
Delhi,North_East_Delhi,2025-06-21,103,193,33,-1,77,4,0,69,30,0,3.11,0.24,11063,0.45,12,0.77,0.58,15.64
Delhi,North_West_Delhi,2025-06-21,100,171,68,1,51,1,3,54,37,2,3.86,0.77,8932,0.83,23,0.51,0.38,14.94
Delhi,South_East_Delhi,2025-06-21,199,284,34,1,75,6,9,56,33,5,4.15,0.13,9127,0.68,17,0.43,0.48,22.52
Delhi,South_West_Delhi,2025-06-21,113,290,48,1,42,2,9,66,58,7,1.9,0.24,10634,0.43,16,0.68,0.63,21.22
Delhi,Shahdara,2025-06-21,137,188,41,-1,76,2,11,61,36,7,3.13,0.33,12626,0.8,15,0.51,0.74,20.7
Delhi,North_Delhi,2025-06-22,148,232,31,1,46,1,13,42,75,5,1.75,0.53,10457,0.78,24,0.42,0.31,18.08
Delhi,South_Delhi,2025-06-22,118,253,44,0,47,7,5,45,49,7,4.4,0.38,15682,0.68,21,0.43,0.7,20.82
Delhi,East_Delhi,2025-06-22,108,214,69,-1,64,1,2,42,64,4,2.11,0.14,13736,0.61,9,0.73,0.43,17.8
Delhi,West_Delhi,2025-06-22,129,164,67,1,73,5,15,72,31,6,2.12,0.46,14064,0.87,23,0.45,0.56,18.62
Delhi,Central_Delhi,2025-06-22,92,295,39,-1,43,6,15,66,62,6,1.55,0.28,13459,0.39,23,0.78,0.47,18.66
Delhi,North_East_Delhi,2025-06-22,99,249,30,1,47,4,3,43,35,4,1.6,0.76,9570,0.6,20,0.31,0.35,16.44
Delhi,North_West_Delhi,2025-06-22,178,203,48,0,59,2,4,54,78,7,4.1,0.43,11045,0.65,9,0.66,0.63,22.36
Delhi,South_East_Delhi,2025-06-22,160,242,61,1,66,2,5,60,49,0,4.23,0.56,10684,0.51,24,0.38,0.85,20.6
Delhi,South_West_Delhi,2025-06-22,137,216,57,0,44,7,11,69,45,10,3.16,0.27,15714,0.89,28,0.44,0.33,19.8
Delhi,Shahdara,2025-06-22,141,244,39,-1,70,5,1,60,66,5,2.45,0.58,12081,0.73,16,0.78,0.58,20.14
Delhi,North_Delhi,2025-06-23,161,236,65,-1,71,6,11,43,75,2,2.29,0.24,13419,0.89,15,0.54,0.73,21.04
Delhi,South_Delhi,2025-06-23,98,194,69,-1,49,2,17,54,38,3,4.54,0.44,15807,0.51,24,0.41,0.48,16.3
Delhi,East_Delhi,2025-06-23,179,169,49,0,84,6,16,41,68,5,2.86,0.35,12038,0.31,16,0.5,0.34,18.92
Delhi,West_Delhi,2025-06-23,127,230,33,0,60,2,7,77,61,8,3.79,0.35,13112,0.56,26,0.45,0.48,19.38
Delhi,Central_Delhi,2025-06-23,162,255,40,0,84,6,4,66,62,6,3.92,0.45,14853,0.4,23,0.34,0.67,21.88
Delhi,North_East_Delhi,2025-06-23,154,205,56,0,40,5,1,43,38,11,4.85,0.65,9264,0.84,29,0.4,0.43,21.2
Delhi,North_West_Delhi,2025-06-23,148,190,56,1,66,2,18,61,36,7,2.85,0.79,13506,0.72,28,0.37,0.56,19.88
Delhi,South_East_Delhi,2025-06-23,122,210,42,-1,46,3,0,64,67,1,3.43,0.29,8927,0.49,27,0.43,0.82,18.16
Delhi,South_West_Delhi,2025-06-23,178,202,39,-1,50,3,0,43,62,6,4.26,0.43,9213,0.37,23,0.5,0.31,19.28
Delhi,Shahdara,2025-06-23,143,226,64,-1,54,1,14,64,52,6,4.59,0.75,10872,0.48,18,0.46,0.46,19.96
Delhi,North_Delhi,2025-06-24,120,161,33,-1,46,4,13,45,69,10,3.41,0.11,15854,0.3,13,0.68,0.61,19.82
Delhi,South_Delhi,2025-06-24,124,240,51,0,40,7,15,69,68,10,2.61,0.77,9822,0.75,19,0.75,0.88,23.3
Delhi,East_Delhi,2025-06-24,190,263,65,-1,75,2,18,73,42,3,1.78,0.47,11496,0.49,9,0.64,0.59,22.54
Delhi,West_Delhi,2025-06-24,145,263,55,1,64,7,3,57,57,3,1.7,0.48,11410,0.55,19,0.77,0.3,18.4
Delhi,Central_Delhi,2025-06-24,118,208,35,1,68,1,19,60,54,8,3.31,0.71,10583,0.33,10,0.42,0.77,21
Delhi,North_East_Delhi,2025-06-24,87,265,44,0,50,2,18,63,67,9,2.21,0.36,11280,0.66,24,0.49,0.84,21.34
Delhi,North_West_Delhi,2025-06-24,87,244,54,0,53,5,13,44,73,4,4.14,0.6,9132,0.68,25,0.31,0.86,19.2
Delhi,South_East_Delhi,2025-06-24,111,193,66,-1,65,1,13,47,72,11,2.75,0.27,9270,0.57,12,0.35,0.37,19.76
Delhi,South_West_Delhi,2025-06-24,96,267,51,0,47,2,7,52,56,2,2.58,0.49,14790,0.62,10,0.77,0.6,18.2
Delhi,Shahdara,2025-06-24,125,277,67,0,49,4,5,61,36,0,1.91,0.55,9851,0.49,17,0.73,0.36,17.36
Delhi,North_Delhi,2025-06-25,188,190,40,0,62,2,19,74,76,9,4.2,0.29,9841,0.62,15,0.7,0.47,21.94
Delhi,South_Delhi,2025-06-25,140,277,67,-1,68,5,14,50,56,10,2.59,0.79,15895,0.53,25,0.54,0.38,21.76
Delhi,East_Delhi,2025-06-25,108,208,60,-1,47,5,17,49,69,8,2.45,0.17,13870,0.78,24,0.8,0.49,18.86
Delhi,West_Delhi,2025-06-25,84,152,37,1,80,5,4,44,44,2,2.18,0.64,11480,0.67,21,0.53,0.49,14.04
Delhi,Central_Delhi,2025-06-25,203,194,66,-1,42,7,14,74,57,11,3.07,0.54,9323,0.88,22,0.61,0.65,24.74
Delhi,North_East_Delhi,2025-06-25,98,173,34,1,82,5,11,75,46,4,4.86,0.2,13114,0.36,6,0.7,0.68,17.5
Delhi,North_West_Delhi,2025-06-25,195,249,49,0,78,5,6,62,47,2,4.31,0.41,11236,0.52,7,0.32,0.36,20.44
Delhi,South_East_Delhi,2025-06-25,200,232,63,0,68,6,12,53,32,7,1.66,0.38,15870,0.44,7,0.35,0.71,24.68
Delhi,South_West_Delhi,2025-06-25,166,285,62,-1,76,3,3,73,45,3,2.73,0.67,8470,0.53,22,0.68,0.63,21.68
Delhi,Shahdara,2025-06-25,155,210,47,-1,72,7,15,40,68,9,4.62,0.57,10083,0.64,13,0.68,0.61,22.08
